iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
69,3.6218769550323486,-592.706789686592,81.18127187436477,-129.7227646948392,-672.3804054829213,1.2084642643875443,0.05,0.020982742309570312,0.6318018436431885,0.02498734,0.044651378,-589.3368362651316,-0.08631054663417832,-2.462080341135322,0.0,14544,2.5767197608947754,0.04113876810611569,0.037000104480908055,-528.6608614923563
70,3.9194209575653076,-590.6561642229493,93.9215180269239,-42.37980300343695,-703.7905552256263,1.1138130045072492,0.05,0.02161097526550293,0.7190372943878174,0.025285497,0.05945131,-589.4687690609135,-0.08412500927799504,-2.451832253818513,0.0,15347,3.0922164916992188,0.05148676169747188,0.04867659619026073,-527.9887283566267
71,3.993415355682373,-574.3869371709741,127.01248616122821,-69.3881412815088,-746.3282070008811,1.2542345343264334,0.05,0.020180225372314453,0.6414017677307129,0.025176436,0.042655513,-587.9605858719195,-0.08479275450509621,-2.4122021435098087,0.0,15531,2.9563539028167725,0.08502710854455171,0.07396022853760088,-526.9252332834812
72,4.355010271072388,-574.0332457090292,133.92720823705923,-36.7152870250029,-782.5202343684387,1.2468568646053997,0.05,0.027752399444580078,0.7035753726959229,0.025355363,0.041038338,-586.5678518556305,-0.08492273067716166,-2.38950833565274,0.0,16444,3.1482315063476562,0.08703297378696184,0.0850938210853414,-529.5363337717218
73,4.1412835121154785,-567.4925388544834,143.613834982815,-17.461201844554516,-683.6493895718633,1.2495491777078103,0.05,0.07568478584289551,0.7049953937530518,0.02503701,0.043207012,-584.6603205555157,-0.08540051584094321,-2.398602955987532,0.0,16628,2.8874950408935547,0.10925160821378012,0.09615991004658431,-530.5871493862944
74,4.142906188964844,-526.3641370818615,179.42778155050243,-49.257784052182565,-692.420789827486,1.2634305806436676,0.05,0.026018381118774414,0.724041223526001,0.024921814,0.039295036,-578.8307022081503,-0.0847236728473953,-2.172161065837926,0.0,16824,3.5507099628448486,0.17463177492133694,0.15780768902236222,-532.3167099072328
75,4.401026964187622,-504.95759123495526,203.46757798717917,-40.22394432064907,-686.3024714301139,1.2841927374039697,0.05,0.02438068389892578,0.6957821846008301,0.025005901,0.039237246,-571.4433911108308,-0.08435357755228293,-2.0651006504443594,0.0,17100,3.1090426445007324,0.20598053926339988,0.1847158900789509,-532.8363997982341
76,4.480474472045898,-491.658302973644,223.9913871246331,65.23157094354548,-682.7261676965204,1.278549967703937,0.05,0.029366493225097656,0.7172989845275879,0.024925653,0.039354976,-563.4648822971122,-0.08490121348528253,-2.12389151106068,1.6666666666666667,18356,2.8172433376312256,0.2275969456414873,0.2198925645219711,-531.2689511077756
77,4.446457147598267,-470.49719964092594,236.97972459449562,19.558200332515746,-695.225315440743,1.3184635780574812,0.05,0.033013105392456055,0.7431864738464355,0.025212124,0.0373935,-554.1681140314936,-0.08272219461579079,-2.017944510146472,0.0,18654,3.351644515991211,0.24752837217010204,0.23059122141601227,-531.7275769531612
78,4.440472602844238,-475.4612041315534,232.26581277259785,36.12787290598241,-669.2108284201291,1.3068544585668311,0.05,0.0341191291809082,0.7738096714019775,0.025511602,0.038365208,-546.2974230414997,-0.08382830643902883,-2.0011681643631385,0.8333333333333334,17753,2.840777635574341,0.259418458399915,0.23494667881436265,-530.952966350777
79,4.819270372390747,-363.5114428259028,261.129147909115,53.363150129395294,-695.4345266392846,1.3744107501766278,0.05,0.0321197509765625,0.834240198135376,0.025123395,0.03581713,-528.01882501994,-0.07881901025190062,-1.5666019445646768,0.0,19473,3.442702293395996,0.45232982160634067,0.37500161491077155,-532.9177014926813
